id,conversation_id,message,context,intent,label_source,categories,difficulty,expected_escalation,escalation_reason,required_evidence,labeler_notes,historical_resolution_sample
golden_182,AmazonHelp_43731,Ugh @115821 this is my third prime order in 2 weeks that will be delivered late. What’s the deal? #nothappy @AmazonHelp,,delivery_delay,manual_primary_labeler_review,"common,multi_intent,high_risk",hard,False,,"Order or package has not arrived by the promised, guaranteed, or expected delivery date. Customer is reporting lateness, not a fully missing/lost package.",[corrected to 'delivery_delay' during manual primary-labeler review],@125705 I'm sorry for the delivery experiences! We don't want to let you down! What was the delivery date given on your most recent order? Did we miss the delivery date given in your confirmation e-ma
golden_183,AmazonHelp_503485,Two delayed packages from @115821 this week and their customer support is a joke. One of the packages is needed to be delivered today for an early Christmas gift for this Sunday.,,customer_service_complaint,classifier_fallback,"common,ood,high_risk",hard,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],@235321 You can also leave feedback about your experience via e-mail here: https://t.co/hApLpMlfHN ^SB
golden_184,AmazonHelp_1004662,"@115850 @AmazonHelp @115821 @15704 This is the product link
 https://t.co/pVVaUtYbaT 
 
( This product can’t delivered to your place 600039 - pin code ) 

 Will I get this product to my home (Chennai) please tell me? I’m ready to pay 59$ if it delivers to my home. Help me",,account_access_issue,manual_primary_labeler_review,"common,high_risk",easy,True,High-risk intent (account_access_issue),"Customer is locked out of their account, believes it was hacked, or had account details (email, region) changed without their action. Security-sensitive.",[corrected to 'account_access_issue' during manual primary-labeler review],@357794 I understand your concern regarding the product. I kindly request you to reach out to the support team of our partner site here: https://t.co/eJXKURvpr8 via chat or email. They'd be glad to as
golden_185,AmazonHelp_602349,@AmazonHelp Hello. If I cancel an order that was back ordered and you've taken the money from my account. How long do refunds take?,,cancellation_or_refund_request,classifier_fallback,"medium,high_risk",easy,True,High-risk intent (cancellation_or_refund_request),"Customer explicitly wants to cancel an order, or is requesting or following up on a refund (including refund amount/timeline disputes). Financial-action intent.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@156041 Great question, Chris! All Amazon refunds take between 3-5 business days to be refunded once the refund has been initiated, though it can take a little longer depending on the policies of your"
golden_186,AmazonHelp_485181,Order Honor 8. Order no. 406-7219817-1950749. Ordered on 21 Nov. Received this pack of salt. @AmazonHelp @115850 Look into it. https://t.co/GUQfBsKGcF,,customer_service_complaint,classifier_fallback,"common,high_risk",easy,True,High-risk intent (customer_service_complaint),"General dissatisfaction or venting about support quality itself (""worst customer service"", ""pathetic"") without a distinct, actionable request beyond ""fix this."" High escalation risk because there is often no single retrievable resolution -- the underlying issue is usually one of the other intents, expressed as a complaint about *how* it was (mis)handled.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@230441 Apologies for the incorrect delivery. Kindly fill in your details here: https://t.co/GIJyeYqKE0 and we'll get this checked for you. Also, please don’t provide your order details as we consider"
golden_187,AmazonHelp_689472,@115850 @115851 This is how you guys get rich? By taking money from Customers and then asking them to make payments again? Refer order 403-0807629-1426714. Even so called escalation team disconnects the call without proper resolution.,,app_or_device_technical_issue,manual_primary_labeler_review,"medium,ood,high_risk",hard,True,Out-of-distribution / low retrieval confidence,"Technical bug or malfunction in an Amazon app, Kindle, Alexa/Echo, or Fire TV -- not an order/delivery issue at all.",[corrected to 'app_or_device_technical_issue' during manual primary-labeler review],"@284756 Also, please  don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ 2/2 ^EM"
golden_188,AmazonHelp_2859768,"Getting a parcel delivered today at some point between 6am and 10pm, which yeno like totally narrows it down",,account_access_issue,manual_primary_labeler_review,"common,high_risk",easy,True,High-risk intent (account_access_issue),"Customer is locked out of their account, believes it was hacked, or had account details (email, region) changed without their action. Security-sensitive.",[corrected to 'account_access_issue' during manual primary-labeler review],"@794698 We'd love to help! You're welcome to DM us or contact us directly through our options here: https://t.co/JzP7hlA23B However, I'd understand if you'd like immediate assistance about your charge"
golden_189,AmazonHelp_497320,Ordered a work colleagues leaving present from @115830. I've only got half the items I've ordered and they all say they are delivered. I cannot find a phone number or anything helpful on the website. Help!,,general_other,manual_primary_labeler_review,"common,ood,high_risk",hard,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[corrected to 'general_other' during manual primary-labeler review],@138653 Wonderful! I'm so glad your issue was resolved! Please let us know if you have any further issues. ^VF
golden_190,AmazonHelp_555362,"Wonder if @115830 delivery are under so much pressure to hit targets they’re marking parcels delivered when they’re not. 2nd item in as many weeks not received despite notification of delivery. Stress and worry, not a great customer experience. 😧",,app_or_device_technical_issue,manual_primary_labeler_review,"medium,ambiguous,ood,high_risk",hard,True,Out-of-distribution / low retrieval confidence,"Technical bug or malfunction in an Amazon app, Kindle, Alexa/Echo, or Fire TV -- not an order/delivery issue at all.",[corrected to 'app_or_device_technical_issue' during manual primary-labeler review],@249664 I understand your frustration! We do try out best to meet our delivery date. Please let us know if you don't receive your package by the 5th at 21:00. ^LS
golden_191,AmazonHelp_494944,@115821 @AmazonHelp shocking service received. Been sent the wrong item &amp; what’s the point of paying for Prime &amp; taking 4 days for delivery.,,app_or_device_technical_issue,manual_primary_labeler_review,"medium,ood,high_risk",hard,True,Out-of-distribution / low retrieval confidence,"Technical bug or malfunction in an Amazon app, Kindle, Alexa/Echo, or Fire TV -- not an order/delivery issue at all.",[corrected to 'app_or_device_technical_issue' during manual primary-labeler review],"@233032 When you re-ordered the item, were you provided an updated delivery date when it had dispatched? ^WM"
golden_192,AmazonHelp_735013,So I order a tv from @115830 and is to be delivered by @24123 on Saturday the 25th now they say they will be delivering it on Monday the 29th I get one day off work which is Saturday what a joke 👎👎,,app_or_device_technical_issue,manual_primary_labeler_review,"common,high_risk",easy,False,,"Technical bug or malfunction in an Amazon app, Kindle, Alexa/Echo, or Fire TV -- not an order/delivery issue at all.",[corrected to 'app_or_device_technical_issue' during manual primary-labeler review],@236297 I'm sorry to hear of this. Have you reached out to us directly so that we can reschedule delivery for you? ^KI
golden_193,AmazonHelp_2901106,@AmazonHelp @BofA_Help my money hasn’t been refunded back on my account,,delivery_not_received,manual_primary_labeler_review,"medium,high_risk",easy,False,,"Tracking/carrier shows the package as delivered (or a delivery attempt was made), but the customer says they did not actually receive it -- distinct from delivery_delay because there is no further ""in transit"" status to check; this typically requires an investigation/claim rather than just waiting.",[corrected to 'delivery_not_received' during manual primary-labeler review],@227367 Hey there! Please look here: https://t.co/Y5jpI9gRhE to check the status of your refund. Let us know if you need any additional help. Thank you ^AP
golden_194,AmazonHelp_466608,I dead ass think someone stole my amazon and bestbuy packages that where delivered today.,,general_other,manual_primary_labeler_review,"common,high_risk",easy,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[corrected to 'general_other' during manual primary-labeler review],@226047 I'm sorry you didn't receive your packages! We'd be happy to look into available options with you; please reach us by phone or chat for direct assistance: https://t.co/hApLpMlfHN ^MV
golden_195,AmazonHelp_2940299,@115821 don't buy anything.I order a book 15 days back and that book was delivered to someone else which i paid already.what a fool.,,account_access_issue,manual_primary_labeler_review,"common,high_risk",easy,True,High-risk intent (account_access_issue),"Customer is locked out of their account, believes it was hacked, or had account details (email, region) changed without their action. Security-sensitive.",[corrected to 'account_access_issue' during manual primary-labeler review],@812631 I’d like to understand this better. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest ^RW
golden_196,AmazonHelp_65855,Annoyed with @115830. Why do you charge post and packaging for every item when they are ordered as a batch to the same address! #annoyed #daylightrobbery,,app_or_device_technical_issue,manual_primary_labeler_review,"medium,ood,high_risk",hard,True,Out-of-distribution / low retrieval confidence,"Technical bug or malfunction in an Amazon app, Kindle, Alexa/Echo, or Fire TV -- not an order/delivery issue at all.",[corrected to 'app_or_device_technical_issue' during manual primary-labeler review],"@131063 Hi, were the items you were purchasing sold by us directly or through one of our Amazon Marketplace Sellers? ^KI"
golden_197,AmazonHelp_490578,"@120533 very disappointed with not receiving my item supposed to be delivered today after pre ordering, whats the point on having #AmazonPrime if you don't fulfil expectations!!",,general_other,classifier_fallback,"common,ood,high_risk",hard,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@231866 Hi, I'm sorry to hear that. Which carrier is in charge of delivering your package ? ^ME"
golden_198,AmazonHelp_551978,@AmazonHelp please see my message. My parcel is set as delivered and I haven't received it,,cancellation_or_refund_request,manual_primary_labeler_review,"common,high_risk",easy,True,High-risk intent (cancellation_or_refund_request),"Customer explicitly wants to cancel an order, or is requesting or following up on a refund (including refund amount/timeline disputes). Financial-action intent.",[corrected to 'cancellation_or_refund_request' during manual primary-labeler review],"@248662 Hi Summer, please see your DM inbox. ^HS"
golden_199,AmazonHelp_2850594,"@115830  I received a parcel today but when I opened it, it was empty. Do I really have to take an empty box to an Amazon locker? Or can I get the item somehow?",,general_other,classifier_fallback,"medium,ood,high_risk",hard,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[label confirmed during manual primary-labeler review; row reconstructed 2026-09-14 after accidental build overwrite -- see scripts/restore_golden_csv_from_review.py],"@597006 I'm sorry you didn't receive your item, Emma! We'd like to help further in real-time. When you can, please reach out to us here: https://t.co/JzP7hlA23B ^HM"
golden_200,AmazonHelp_2849076,Disappointed @115830 delivery due on Saturday and still hasn’t been delivered 😩,,general_other,manual_primary_labeler_review,"common,high_risk",easy,True,High-risk intent (general_other),"Does not clearly fit another category -- includes promotional/ off-topic mentions, ambiguous one-line messages, multi-topic messages, and messages that need more context than the root message alone provides. This is the deliberate ""I'm not sure"" bucket rather than forcing a low-confidence fit into another intent; it should route toward escalation/abstention, not toward a guessed intent.",[corrected to 'general_other' during manual primary-labeler review],"@792284 Thank you for letting us know you've received your order, Chris! Please let us know if we can assist with anything else. ^PF"
